FechaSalida;FechaEntrada;Motivo;Ocupacion;Estadia;Gente;GastoTotal;GastoAlojamiento;GastoAlimentacion;GastoTransporteInternac;GatoTransporteLocal;GastoCultural;GastoTours;GastoCompras;GastoResto
17/1/2024;1/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;15;2;5382.49;2587.32;766.61;3841.05;191.65;127.37;0;1709.53;0
18/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;11;3;2195.12;700;500;0;187.62;370.2;0;300;137.3
18/1/2024;22/1/2024;Visita familiares / amigos;Trabajador dependiente;4;4;1577.75;0;406.25;0;439.44;262.88;0;469.17;0
18/1/2024;19/1/2024;Trabajo / Profesion;Profesional independiente;1;1;160;54.51;50.67;0;54.81;0;0;0;0
18/1/2024;19/1/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;1;1;130;44.29;41.17;0;44.54;0;0;0;0
18/1/2024;25/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;1;250;0;114.79;119.92;0;0;0;0;135.21
18/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;511;160;45.88;239.85;49.62;0;0;255.5;0
18/1/2024;22/1/2024;Visita familiares / amigos;Trabajador dependiente;4;1;60;0;0;220;20;0;0;40;0
18/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;11;3;1824.92;300;600;0;187.62;300;0;300;137.3
18/1/2024;24/1/2024;Ocio, Recreo, Vacaciones;Profesional independiente;6;4;2200;601.61;457.74;0;148.46;537.06;0;455.13;0
18/1/2024;19/1/2024;Otros;Trabajador dependiente;1;1;0;0;0;0;0;0;0;0;0
18/1/2024;22/1/2024;Visita familiares / amigos;Trabajador Independiente;4;2;400;0;150;0;30;105.74;0;100;14.26
18/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;15;1;1250;127.85;802.42;600;255.81;38.35;0;25.57;0
19/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;1000;270.18;205.57;0;66.67;0;0;408.79;48.79
19/1/2024;22/1/2024;Visita familiares / amigos;Trabajador dependiente;3;2;300;0;82.84;0;89.6;0;0;127.56;0
19/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;200;0;78.74;0;0;0;0;121.26;0
19/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;3;1;183.31;54.54;50.7;0;0;0;0;78.07;0
19/1/2024;23/1/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;1007.39;218.51;203.13;239.85;219.72;131.44;0;234.59;0
19/1/2024;25/1/2024;Ocio, Recreo, Vacaciones;Otros;6;2;1604.49;350;200;280;329.58;131.44;0;234.59;358.89
19/1/2024;23/1/2024;Visita familiares / amigos;Estudiante;4;1;600;0;100;240;0;141.83;0;100;258.17
19/1/2024;25/1/2024;Visita familiares / amigos;Jubilado, Pensionista;6;1;255.5;0;144.36;119.92;0;0;0;111.14;0
19/1/2024;26/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;3;457.47;161.27;122.7;0;39.8;0;0;104.58;29.13
19/1/2024;22/1/2024;Visita familiares / amigos;Trabajador Independiente;3;2;186.7;0;52.59;0;17.06;0;0;104.58;12.48
19/1/2024;24/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;4;850;0;216.54;0;70.23;304.87;0;258.36;0
19/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;8;2000;860;500;0;200;201.41;0;170.68;67.91
19/1/2024;25/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;6;1;845.33;481.34;76.54;583;35.66;0;0;251.79;0
19/1/2024;27/1/2024;Visita familiares / amigos;Profesional dependiente;8;4;1500;0;177.19;0;385.45;109.55;73.55;261.95;492.3
19/1/2024;25/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;2;1000;211.73;300;250;20;84.91;0;151.54;231.83
19/1/2024;24/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;2000;409.09;380.28;0;411.35;0;0;351.35;447.93
19/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;3;3;1119.28;94.53;228.52;485.45;247.18;197.16;0;351.88;0
19/1/2024;23/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;900;195.22;181.47;0;196.3;117.43;0;209.58;0
19/1/2024;24/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1800;368.18;342.26;0;370.21;0;0;316.21;403.14
19/1/2024;6/2/2024;Ocio, Recreo, Vacaciones;Profesional independiente;18;4;7641.04;2000;1806.83;3000;300;1296.45;0;1000;1237.76
19/1/2024;8/2/2024;Visita familiares / amigos;Profesional independiente;20;1;3800;0;1563.58;1400;0;292.94;0;1082.94;860.55
20/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;7;3;3400;1600;487.2;0;158.02;489.97;249.58;415.23;0
20/1/2024;24/1/2024;Visita familiares / amigos;Profesional dependiente;4;2;448.34;0;101.56;0;109.86;0;0;117.29;119.63
20/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;600;169.08;157.18;0;170.02;0;0;103.73;0
20/1/2024;22/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;2;2;200;49.06;45.6;0;0;0;0;105.34;0
20/1/2024;25/1/2024;Visita familiares / amigos;Trabajador Independiente;5;2;300;0;155.93;239.85;0;0;0;144.07;0
20/1/2024;26/1/2024;Visita familiares / amigos;Trabajador Independiente;6;3;1188.62;400;250;0;50;100;0;313.73;74.89
20/1/2024;27/1/2024;Visita familiares / amigos;Trabajador dependiente;7;4;1500;0;406;0;131.68;408.3;207.99;346.02;0
20/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;2;1500;700;297.1;0;100;232.38;0;100;70.52
20/1/2024;24/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;2;750;187.09;173.92;239.85;188.13;0;0;200.86;0
20/1/2024;26/1/2024;Ocio, Recreo, Vacaciones;Otros;6;2;1500;600;234.74;0;76.14;300;0;233.4;55.72
20/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;9;5;4000;1200;931.23;0;302.04;728.4;0;617.29;221.04
20/1/2024;10/2/2024;Visita familiares / amigos;Profesional independiente;21;3;1418.05;0;1104.33;1458.74;0;0;0;313.73;0
20/1/2024;19/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;30;2;9116.14;3557.09;1043.25;2600;355.8;0;0;4160;0
21/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;1495.86;357.7;383.25;0;51.1;89.42;0;255.5;358.89
21/1/2024;25/1/2024;Visita familiares / amigos;Trabajador Independiente;4;2;380;0;176.34;239.85;0;0;0;203.66;0
21/1/2024;25/1/2024;Visita familiares / amigos;Estudiante;4;1;400;0;106.2;90;0;68.72;0;100;125.09
21/1/2024;21/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;1;1;154.45;79.04;25.42;0;0;0;0;50;0
21/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;9;2;1429.27;511.58;250;480;258.42;166.65;0;200;42.62
21/1/2024;24/1/2024;Visita familiares / amigos;Trabajador dependiente;3;2;348.44;0;105.17;0;34.11;0;0;209.15;0
21/1/2024;26/1/2024;Visita familiares / amigos;Trabajador dependiente;5;2;241.45;0;87.65;0;28.43;0;0;104.58;20.8
21/1/2024;22/1/2024;Visita familiares / amigos;Trabajador dependiente;1;1;5.69;0;0;0;5.69;0;0;0;0
21/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;3;1091.5;1091.5;0;758.5;0;0;0;0;0
21/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;2;885;682.71;202.29;615;0;0;0;0;0
21/1/2024;2/2/2024;Visita familiares / amigos;Jubilado, Pensionista;12;2;639.24;0;231.44;239.85;0;49.92;0;89.1;268.78
21/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;15;6;2269.57;1187.25;511.39;0;178.99;63.92;0;209.15;118.87
22/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;5;4;1376.18;0;350.58;0;113.71;493.59;0;418.3;0
22/1/2024;27/1/2024;Visita familiares / amigos;Trabajador dependiente;5;3;1032.14;0;262.94;0;85.28;370.2;0;313.73;0
22/1/2024;24/1/2024;Compras;Trabajador dependiente;2;2;1200;0;215.47;0;233.07;0;0;497.68;253.79
22/1/2024;22/1/2024;Compras;Trabajador dependiente;1;2;51.1;0;0;0;0;0;0;51.1;0
22/1/2024;22/1/2024;Compras;Trabajador dependiente;1;2;51.1;0;0;0;0;0;0;51.1;0
22/1/2024;29/1/2024;Visita familiares / amigos;Profesional dependiente;7;4;800;0;257.12;0;278.12;95.07;0;169.68;0
22/1/2024;26/1/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;4;2;593.83;166.07;138.65;166.07;2.44;36.66;0;250;0
22/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;4;1458.78;818.53;242.53;1408;60.63;0;0;306.78;30.32
22/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;6;3310.46;967.61;736.22;0;238.79;740.39;0;627.45;0
22/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;7;2366.39;1128.88;858.92;0;278.58;0;0;100;0
22/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;2000;584.58;444.78;0;144.26;447.3;0;379.07;0
22/1/2024;29/1/2024;Visita familiares / amigos;Trabajador dependiente;7;2;1000;0;314.24;0;101.92;316.02;0;267.82;0
22/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;3;766.5;369.34;281.02;0;91.15;0;0;25;0
22/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;1200;500;300;0;200;95.99;0;81.35;22.66
22/1/2024;25/1/2024;Trabajo / Profesion;Profesional independiente;3;1;393.97;80.95;63.34;0;0;0;0;249.68;0
22/1/2024;27/1/2024;Compras;Trabajador dependiente;5;1;500;152.92;142.15;0;0;73.59;0;131.34;0
22/1/2024;21/2/2024;Visita familiares / amigos;Jubilado, Pensionista;30;1;2500;0;800;1160;0;250;0;661.51;788.49
23/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;1516.47;414.69;315.52;0;102.34;370.2;0;313.73;0
23/1/2024;26/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;500;0;169.81;300;183.68;146.51;0;0;0
23/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;868.7;255.5;178.85;0;38.32;63.87;0;306.6;25.55
23/1/2024;27/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;4;4;1533;268.7;249.78;0;270.19;161.63;0;288.47;294.22
23/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;900;246.52;229.16;0;247.88;0;0;176.44;0
23/1/2024;27/1/2024;Trabajo / Profesion;Profesional independiente;4;1;350;119.25;110.85;0;119.9;0;0;0;0
23/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;7;4;4455.01;2019.79;1536.78;1944.99;498.44;0;0;400;0
23/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;5;4055;1886.45;558.95;481.74;139.74;0;400;1000;69.87
23/1/2024;24/1/2024;Trabajo / Profesion;Profesional dependiente;1;1;120.08;40.91;38.03;119.92;41.14;0;0;0;0
23/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;4;766.5;242.72;255.5;0;153.3;63.87;0;41.25;9.85
23/1/2024;28/1/2024;Tratamiento Salud;Profesional independiente;5;2;1200;297.76;276.8;0;299.41;0;0;0;326.03
23/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Otros;10;2;1858.99;350;507.81;0;200;131.44;20;60;589.73
23/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Estudiante;10;2;0;0;0;0;0;0;0;0;0
23/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;13;3;2000;700;400;0;222.32;200;0;320.04;157.64
23/1/2024;8/2/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;16;2;6703.67;4080;786.76;4420;0;127.37;0;1709.53;0
24/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;5;2;1167.72;273.14;253.91;0;274.65;131.44;0;234.59;0
24/1/2024;27/1/2024;Visita familiares / amigos;Trabajador Independiente;3;2;255.5;0;70.55;0;76.31;0;0;108.64;0
24/1/2024;27/1/2024;Compras;Profesional dependiente;3;2;800;238.02;221.26;0;0;0;0;340.71;0
24/1/2024;28/1/2024;Compras;Trabajador dependiente;4;3;600;199.79;185.72;0;0;0;0;214.49;0
24/1/2024;30/1/2024;Visita familiares / amigos;Otros;6;1;1000;0;200;240;0;134.03;0;300;365.97
24/1/2024;30/1/2024;Visita familiares / amigos;Estudiante;6;1;1000;0;295.93;175;0;127.66;0;227.84;348.57
24/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;3;1000;400;102.08;0;109.37;70;0;200;118.55
24/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;3;2000;841.13;792.69;0;0;0;0;366.18;0
24/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;4;1500;442.82;417.31;0;447.09;0;0;192.78;0
24/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;12;2;2500;800;647.32;0;206.36;400;0;300;146.32
25/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;4;1250;350;200;380;204.58;97.91;0;174.74;222.77
25/1/2024;27/1/2024;Visita familiares / amigos;Otros;2;3;200;0;45.54;0;49.26;0;0;105.19;0
25/1/2024;27/1/2024;Visita familiares / amigos;Trabajador dependiente;2;3;255.5;0;76.65;0;38.32;0;0;140.52;0
25/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Estudiante;5;2;1200;260;200.79;500;217.19;100;0;185.51;236.51
25/1/2024;30/1/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;600;0;150;326;0;385.08;0;0;64.92
25/1/2024;30/1/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;5;3;356.64;115.19;87.65;0;28.43;0;0;104.58;20.8
25/1/2024;29/1/2024;Visita familiares / amigos;Trabajador dependiente;4;2;300;0;106.54;0;34.56;0;0;158.9;0
25/1/2024;29/1/2024;Visita familiares / amigos;Trabajador Independiente;4;1;600;269.96;150;0;40;123.4;0;0;16.64
25/1/2024;1/2/2024;Visita familiares / amigos;Jubilado, Pensionista;7;1;400;0;115.67;90;0;50;0;100;134.33
25/1/2024;1/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;7;2;1329.72;300;355.47;170;30;131.44;0;100;412.81
25/1/2024;1/2/2024;Trabajo / Profesion;Trabajador dependiente;7;1;1000;208.26;197.84;0;96.52;105.9;0;391.49;0
25/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;2;900;237.12;223.47;239.85;239.41;0;0;200;0
25/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;8;3;2569.91;300;609.38;0;652.86;100;0;200;707.68
25/1/2024;6/2/2024;Visita familiares / amigos;Estudiante;12;1;2000;0;986.54;900;0;300;0;490.46;223
25/1/2024;9/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;15;4;3000;1284.34;959.48;0;305.88;450.3;0;0;0
26/1/2024;29/1/2024;Compras;Estudiante;3;3;1200;232.17;215.82;0;233.45;186.21;0;332.34;0
26/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;800;183.21;170.31;0;184.22;0;0;262.25;0
26/1/2024;29/1/2024;Visita familiares / amigos;Jubilado, Pensionista;3;2;250;0;69.03;0;74.67;0;0;106.3;0
26/1/2024;30/1/2024;Trabajo / Profesion;Profesional independiente;4;2;980;450;250;740;80;150;0;0;50
26/1/2024;29/1/2024;Trabajo / Profesion;Profesional independiente;3;1;600;300;218.21;0;30;0;0;0;51.79
26/1/2024;27/1/2024;Visita familiares / amigos;Profesional independiente;1;1;127.75;0;25.55;0;45.99;0;0;44.79;11.42
26/1/2024;1/2/2024;Visita familiares / amigos;Trabajador dependiente;6;1;100;0;56.5;0;0;0;0;43.5;0
26/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;3;400;201.49;150.52;0;47.99;0;0;0;0
26/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;10;5;2500;1000;800;0;240;212.12;0;179.77;68.11
26/1/2024;9/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;14;5;2500;988.24;738.28;0;235.36;371.23;0;0;166.88
26/1/2024;15/2/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;20;2;2338.31;0;1015.63;178.99;1088.09;0;0;234.59;0
27/1/2024;30/1/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;3;3;186.7;0;52.59;0;17.06;0;0;104.58;12.48
27/1/2024;29/1/2024;Visita familiares / amigos;Jubilado, Pensionista;2;2;204.4;0;76.65;0;38.32;0;0;89.42;0
27/1/2024;29/1/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;2;5;1500;747.15;568.47;0;184.38;0;0;0;0
27/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;2;878.53;30;304.69;0;40;50;0;100;353.84
27/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;5;2400;587.63;553.79;0;593.3;238.9;0;426.38;0
27/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;4;2100;514.18;484.57;0;519.14;209.04;0;373.08;0
27/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;400;0;140.78;0;150.83;0;0;108.39;0
27/1/2024;8/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;12;3;1828.61;0;383.54;306.83;0;127.85;0;255.7;1061.52
27/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;14;7;2650;1150;700;0;250;200;0;300;50
27/1/2024;10/2/2024;Trabajo / Profesion;Profesional dependiente;14;1;1273.48;364.84;700;1034.68;208.64;0;0;0;0
28/1/2024;30/1/2024;Visita familiares / amigos;Profesional dependiente;2;1;420;0;100;226;0;0;0;300;20
28/1/2024;2/2/2024;Visita familiares / amigos;Jubilado, Pensionista;5;1;255.7;0;76.71;46.03;0;35.6;0;63.53;79.86
28/1/2024;2/2/2024;Visita familiares / amigos;Trabajador dependiente;5;2;250;0;83.47;0;89.42;0;0;77.11;0
28/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;4;1022.78;0;341.47;0;365.83;0;0;315.48;0
28/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;3;3000;1035.59;773.65;0;246.64;0;0;769.25;174.88
28/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;6;2;2000;690.39;515.77;0;164.42;0;0;512.83;116.59
28/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;8;3;1565.1;800;400;0;70;150;0;50;95.1
28/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;8;8;1250;480;300;0;200;128.31;0;108.73;32.96
28/1/2024;9/2/2024;Ocio, Recreo, Vacaciones;Otros;12;3;1300;500;176.69;0;80;38.11;0;300;205.2
29/1/2024;29/1/2024;Otros;Profesional independiente;1;1;50;0;7.47;0;8.08;0;0;34.46;0
29/1/2024;2/2/2024;Visita familiares / amigos;Trabajador dependiente;4;2;655.33;0;203.13;0;217.62;0;0;234.59;0
29/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;357.29;117.32;87.65;0;27.94;0;0;104.58;19.81
29/1/2024;3/2/2024;Visita familiares / amigos;Patron, Com, Ind, Prod Agrop;5;2;1200;0;438.28;0;139.72;0;0;522.94;99.07
29/1/2024;3/2/2024;Compras;Trabajador dependiente;5;2;1000;302.94;285.49;0;0;147.79;0;263.77;0
29/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;650;169.37;159.62;140.63;171.01;0;0;150;0
29/1/2024;6/2/2024;Visita familiares / amigos;Trabajador Independiente;8;2;2027.51;769.13;400;972.49;100;200;0;428.49;129.88
29/1/2024;6/2/2024;Visita familiares / amigos;Trabajador Independiente;8;1;2000;0;300;900;345.83;300;0;808.96;245.21
29/1/2024;6/2/2024;Visita familiares / amigos;Estudiante;8;1;1500;0;200;800;0;200;0;844.13;255.87
29/1/2024;7/2/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;9;2;2322.3;619.25;380.02;0;823.66;0;0;499.37;0
29/1/2024;7/2/2024;Ocio, Recreo, Vacaciones;Profesional independiente;9;4;1800;485.59;457.63;0;490.28;131.61;0;234.89;0
29/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;12;2;1828.45;989.19;324.42;1298.57;73.27;182.79;0;258.78;0
29/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;12;2;3000;1200;600;0;220;150;0;570.57;259.43
30/1/2024;1/2/2024;Trabajo / Profesion;Patron, Com, Ind, Prod Agrop;2;1;324.16;110;50.78;90;54.4;0;0;50;58.97
30/1/2024;1/2/2024;Tratamiento Salud;Desocupado;2;2;800;128.55;121.15;0;129.79;0;0;279.82;140.69
30/1/2024;2/2/2024;Visita familiares / amigos;Trabajador dependiente;3;3;1022.38;0;228.52;0;244.82;197.16;0;351.88;0
30/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;2;573.21;180;100;0;163.21;30;0;100;0
30/1/2024;2/2/2024;Visita familiares / amigos;Trabajador dependiente;3;2;280;0;77.54;0;83.07;0;0;119.39;0
30/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;4;770.13;184.1;166.2;107.39;25.57;89.49;0;127.85;176.92
30/1/2024;2/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;3;3;767.09;232.68;178.99;132.96;82.15;66.16;0;118.07;89.05
30/1/2024;3/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;4;3;306.75;93.86;70.12;0;22.35;0;0;104.58;15.85
30/1/2024;4/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;600;213.29;201;0;0;0;0;185.71;0
30/1/2024;4/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;3;700;347.97;311.42;0;0;0;40.61;0;0
30/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;6;4;1500;367.27;346.12;0;370.81;149.31;0;266.48;0
30/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;2;350;0;123.18;239.85;131.97;0;0;94.84;0
30/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;6;4;1800;440.72;415.34;0;444.98;179.18;0;319.78;0
30/1/2024;7/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;8;4;3277.19;862.16;812.5;0;870.47;262.88;0;469.17;0
30/1/2024;7/2/2024;Religion y Peregrinaciones;Profesional dependiente;8;4;2800;736.62;694.19;0;743.72;224.6;0;400.86;0
30/1/2024;21/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;22;2;10000;3000;1046.58;4000;2612.08;642.06;40.49;0;2658.79
31/1/2024;2/2/2024;Visita familiares / amigos;Jubilado, Pensionista;2;2;255.7;0;58.36;0;62.53;0;0;134.81;0
31/1/2024;4/2/2024;Visita familiares / amigos;Trabajador dependiente;4;1;250;0;0;0;0;0;0;250;0
31/1/2024;5/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;5;3;1000;231.99;218.62;0;234.22;113.18;0;201.99;0
31/1/2024;7/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;4;894.93;383.54;306.83;0;76.71;102.28;0;9.27;16.3
31/1/2024;9/2/2024;Ocio, Recreo, Vacaciones;Patron, Com, Ind, Prod Agrop;9;4;2588.81;844.7;631.04;0;201.17;493.59;0;418.3;0
31/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;3;2684.8;858.95;641.69;0;204.57;451.73;0;382.82;145.05
31/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;10;4;1943.29;639.24;511.39;0;230.13;127.85;0;383.54;51.14
31/1/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador Independiente;10;5;2040;740;600;0;200;200;0;250;50
31/1/2024;21/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;21;3;2000;767.09;934.88;0;298.03;0;0;0;0
1/2/2024;2/2/2024;Trabajo / Profesion;Profesional dependiente;1;1;180;60.97;57.46;0;61.56;0;0;0;0
1/2/2024;5/2/2024;Visita familiares / amigos;Profesional dependiente;4;3;353.11;0;26.69;253.14;326.43;0;0;0;0
1/2/2024;6/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;5;2;1176.2;153.42;197.52;255.7;211.62;102.25;0;511.39;0
1/2/2024;6/2/2024;Trabajo / Profesion;Profesional independiente;5;1;719.81;400;200;1200;100;0;0;0;19.81
1/2/2024;7/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;6;3;1750;428.48;403.8;359.77;432.62;174.2;0;310.9;0
1/2/2024;8/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;7;2;800;217.49;204.96;0;219.59;0;22.69;135.26;0
1/2/2024;10/2/2024;Ocio, Recreo, Vacaciones;Trabajador dependiente;9;8;1500;600;400;0;200;140.42;0;119;40.58
1/2/2024;12/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;11;4;3000;1045.85;781.31;0;249.08;500.02;0;423.74;0
1/2/2024;12/2/2024;Ocio, Recreo, Vacaciones;Profesional dependiente;11;4;2000;1007.44;752.62;0;239.93;0;0;0;0
1/2/2024;16/2/2024;Visita familiares / amigos;Jubilado, Pensionista;15;2;1000;0;457.49;0;145.85;214.71;0;181.96;0
1/2/2024;18/2/2024;Ocio, Recreo, Vacaciones;Jubilado, Pensionista;17;2;3258.86;1641.85;417.97;1968.55;344.28;0;0;854.77;0
1/2/2024;1/3/2024;Ocio, Recreo, Vacaciones;Estudiante;29;5;3000;0;1961.38;5000;0;0;0;1038.62;0
2/2/2024;5/2/2024;Visita familiares / amigos;Jubilado, Pensionista;3;2;255.7;0;100.67;239.85;0;0;0;155.02;0
2/2/2024;5/2/2024;Visita familiares / amigos;Trabajador dependiente;3;2;200;0;78.74;153.42;0;0;0;121.26;0
2/2/2024;5/2/2024;Trabajo / Profesion;Trabajador Independiente;3;1;401.89;250;120;0;20;0;0;0;11.89
2/2/2024;5/2/2024;Ocio, Recreo, Vacaciones;Estudiante;3;2;480.08;0;132.94;119.92;142.43;0;0;204.71;0
